Author,Year,Week,Num Commits,Lines Added,Lines Deleted,Files Added,Files Deleted,Files Modified,First Commit Date UTC,Last Commit Date UTC
188,2022,6,1,293,1061,1,2,15,02/03/2022 08:50:30,02/03/2022 08:50:30
188,2022,7,1,144,19,4,0,8,02/12/2022 18:01:22,02/12/2022 18:01:22
188,2022,8,1,15,15,0,0,3,02/15/2022 02:53:48,02/15/2022 02:53:48
188,2022,10,1,90,24,2,0,4,03/02/2022 00:59:11,03/02/2022 00:59:11
188,2022,11,1,15,15,0,0,3,03/09/2022 22:12:36,03/09/2022 22:12:36
188,2022,12,1,15,15,0,0,3,03/14/2022 16:53:03,03/14/2022 16:53:03
188,2022,13,1,35,23,0,0,6,03/22/2022 19:34:22,03/22/2022 19:34:22
188,2022,14,1,15,15,0,0,3,03/29/2022 02:21:30,03/29/2022 02:21:30
188,2022,15,1,16,16,0,0,3,04/04/2022 20:39:54,04/04/2022 20:39:54
188,2022,16,1,197,107,0,0,7,04/11/2022 19:41:39,04/11/2022 19:41:39
188,2022,17,1,17,17,0,0,4,04/19/2022 02:33:15,04/19/2022 02:33:15
188,2022,18,1,44,29,0,0,6,04/28/2022 14:01:18,04/28/2022 14:01:18
188,2022,19,1,18,18,0,0,5,05/03/2022 00:12:05,05/03/2022 00:12:05
188,2022,20,1,15,15,0,0,3,05/09/2022 19:30:57,05/09/2022 19:30:57
188,2022,23,1,28,20,0,0,6,06/02/2022 05:36:23,06/02/2022 05:36:23
188,2022,25,1,15,15,0,0,3,06/14/2022 22:26:16,06/14/2022 22:26:16
188,2022,27,1,22,22,0,0,6,06/30/2022 16:03:32,06/30/2022 16:03:32
188,2022,28,1,15,15,0,0,3,07/06/2022 23:58:50,07/06/2022 23:58:50
188,2022,42,1,674,360,6,0,56,10/13/2022 21:06:01,10/13/2022 21:06:01
188,2022,43,1,18,18,0,0,5,10/17/2022 20:11:20,10/17/2022 20:11:20
188,2022,46,1,18,18,0,0,4,11/11/2022 15:22:39,11/11/2022 15:22:39
188,2022,49,1,25,18,0,0,6,11/30/2022 23:52:06,11/30/2022 23:52:06
188,2023,6,1,23,17,0,0,5,02/06/2023 21:25:42,02/06/2023 21:25:42
188,2023,18,1,189,65,3,0,13,05/05/2023 22:39:34,05/05/2023 22:39:34
188,2023,20,1,637,840,1,5,30,05/18/2023 21:17:45,05/18/2023 21:17:45
188,2024,1,1,716,207,6,1,58,01/02/2024 23:46:00,01/02/2024 23:46:00
188,2024,3,1,39,22,0,0,10,01/17/2024 21:51:50,01/17/2024 21:51:50
188,2024,4,1,44,28,0,0,9,01/24/2024 21:14:24,01/24/2024 21:14:24
188,2024,5,1,20,18,0,0,6,01/30/2024 19:36:24,01/30/2024 19:36:24
188,2024,6,1,21,21,0,0,6,02/07/2024 19:58:00,02/07/2024 19:58:00
188,2024,10,1,1753,93,21,0,12,03/04/2024 20:53:56,03/04/2024 20:53:56
188,2024,11,2,83,67,0,0,18,03/13/2024 05:36:01,03/15/2024 22:59:53
188,2024,16,1,77,55,0,0,12,04/17/2024 15:15:06,04/17/2024 15:15:06
188,2024,19,1,2422,3861,27,10,55,05/10/2024 20:39:26,05/10/2024 20:39:26
188,2024,20,1,177,77,0,0,7,05/13/2024 16:54:01,05/13/2024 16:54:01
188,2024,22,1,127,53,1,0,8,05/29/2024 19:35:26,05/29/2024 19:35:26
188,2024,31,1,637,689,10,25,42,07/28/2024 00:33:59,07/28/2024 00:33:59
189,2022,6,1,1,1,0,0,1,02/03/2022 09:05:04,02/03/2022 09:05:04
190,2022,8,1,1,1,0,0,1,02/15/2022 03:29:24,02/15/2022 03:29:24
191,2022,8,2,2070,6,25,0,5,02/16/2022 19:25:51,02/18/2022 23:41:22
191,2022,10,2,1515,13,29,0,13,03/02/2022 00:01:36,03/02/2022 22:15:51
191,2022,11,2,2619,33,16,0,20,03/09/2022 20:50:19,03/11/2022 22:12:54
191,2022,12,1,380,24,0,0,9,03/18/2022 21:33:56,03/18/2022 21:33:56
191,2022,14,1,3230,24,38,0,15,03/28/2022 20:40:36,03/28/2022 20:40:36
191,2022,17,2,2733,596,21,0,56,04/21/2022 03:28:42,04/22/2022 23:53:10
191,2022,18,1,234,77,0,0,17,04/27/2022 02:10:40,04/27/2022 02:10:40
191,2022,21,1,5,0,0,0,1,05/18/2022 21:51:55,05/18/2022 21:51:55
191,2022,22,3,502,71,3,0,13,05/23/2022 18:38:10,05/24/2022 05:06:53
191,2022,23,1,166,23,1,0,7,06/02/2022 22:50:53,06/02/2022 22:50:53
191,2022,24,2,47,2,2,0,1,06/09/2022 16:21:29,06/09/2022 23:26:59
191,2022,25,3,949,22,8,0,5,06/14/2022 22:26:29,06/17/2022 17:38:04
191,2022,29,1,85,0,1,0,0,07/13/2022 20:14:10,07/13/2022 20:14:10
191,2022,30,1,352,47,0,0,9,07/18/2022 22:57:21,07/18/2022 22:57:21
191,2022,32,1,319,62,3,0,8,08/02/2022 18:00:28,08/02/2022 18:00:28
191,2022,34,1,404,219,1,0,12,08/17/2022 19:17:47,08/17/2022 19:17:47
191,2022,35,2,4412,1036,14,4,45,08/21/2022 02:38:06,08/25/2022 05:55:46
191,2022,37,4,683,126,1,0,31,09/07/2022 17:41:00,09/10/2022 00:47:48
191,2022,39,1,144,78,0,0,11,09/19/2022 22:54:45,09/19/2022 22:54:45
191,2022,40,1,402,65,0,0,4,09/29/2022 20:56:37,09/29/2022 20:56:37
191,2022,41,1,63,4,2,0,4,10/07/2022 23:37:22,10/07/2022 23:37:22
191,2022,42,4,1290,221,5,0,21,10/11/2022 20:17:20,10/14/2022 21:32:13
191,2022,43,2,125,27,2,0,2,10/20/2022 21:04:45,10/21/2022 19:16:22
191,2022,44,2,422,78,2,0,7,10/25/2022 16:28:30,10/25/2022 19:53:30
191,2022,45,1,67,5,0,0,7,10/31/2022 20:28:04,10/31/2022 20:28:04
191,2022,49,2,129,18,2,0,9,11/28/2022 19:21:09,11/30/2022 22:59:17
191,2023,1,2,156,72,0,0,8,01/05/2023 20:47:35,01/06/2023 22:24:21
191,2023,4,1,14,9,0,0,1,01/23/2023 20:47:47,01/23/2023 20:47:47
191,2023,7,1,44,22,0,0,7,02/16/2023 05:33:11,02/16/2023 05:33:11
191,2023,8,1,41,12,0,0,4,02/22/2023 20:24:57,02/22/2023 20:24:57
191,2023,9,1,1088,144,21,3,17,03/01/2023 21:14:44,03/01/2023 21:14:44
191,2023,10,1,50,56,0,0,3,03/09/2023 23:33:38,03/09/2023 23:33:38
191,2023,11,1,53,5,0,0,6,03/15/2023 01:46:47,03/15/2023 01:46:47
191,2023,13,4,245,90,1,0,6,03/27/2023 22:30:32,03/31/2023 22:44:44
191,2023,14,1,1,1,0,0,1,04/04/2023 08:14:32,04/04/2023 08:14:32
191,2023,16,1,293,0,3,0,8,04/17/2023 17:16:42,04/17/2023 17:16:42
191,2023,17,2,2143,13,4,0,8,04/24/2023 17:48:40,04/28/2023 17:27:07
191,2023,18,2,39,5,0,0,3,04/30/2023 01:22:01,05/05/2023 00:42:37
191,2023,19,4,1338,39,15,0,26,05/08/2023 21:09:19,05/11/2023 21:26:27
191,2023,24,1,193,54,1,0,11,06/14/2023 07:27:29,06/14/2023 07:27:29
191,2023,25,2,44,3,0,0,3,06/21/2023 17:33:27,06/23/2023 09:25:08
191,2023,27,1,9,1,0,0,1,07/06/2023 20:16:01,07/06/2023 20:16:01
191,2023,30,1,4,0,0,0,1,07/24/2023 22:23:09,07/24/2023 22:23:09
191,2023,39,1,20,8,0,0,3,09/26/2023 08:26:20,09/26/2023 08:26:20
191,2024,2,1,167,126,0,0,9,01/10/2024 20:02:30,01/10/2024 20:02:30
191,2024,24,1,389,0,9,0,1,06/13/2024 18:35:12,06/13/2024 18:35:12
191,2024,26,1,1110,11,13,0,1,06/26/2024 16:43:31,06/26/2024 16:43:31
191,2024,29,1,10,13,0,0,6,07/17/2024 19:46:59,07/17/2024 19:46:59
191,2024,31,2,6807,194,57,1,11,07/30/2024 22:47:31,08/02/2024 18:44:00
191,2024,32,1,119,0,1,0,0,08/05/2024 20:36:00,08/05/2024 20:36:00
192,2022,8,1,8,8,0,0,3,02/17/2022 04:06:07,02/17/2022 04:06:07
193,2022,9,1,280,0,1,0,0,02/25/2022 22:15:00,02/25/2022 22:15:00
193,2022,12,1,1492,32,0,0,1,03/16/2022 22:21:44,03/16/2022 22:21:44
193,2022,19,1,1204,396,0,0,1,05/02/2022 23:29:23,05/02/2022 23:29:23
193,2022,20,1,231,25,0,0,1,05/09/2022 17:49:39,05/09/2022 17:49:39
193,2023,13,1,50,320,0,0,1,03/28/2023 17:39:23,03/28/2023 17:39:23
193,2023,16,1,84,64,0,0,1,04/18/2023 20:25:09,04/18/2023 20:25:09
193,2023,24,1,69,1,0,0,1,06/13/2023 00:21:49,06/13/2023 00:21:49
193,2023,46,1,0,995,0,0,1,11/14/2023 22:10:26,11/14/2023 22:10:26
193,2023,48,1,36,107,1,0,1,12/01/2023 01:14:50,12/01/2023 01:14:50
194,2022,11,2,88,2,1,0,2,03/07/2022 21:20:40,03/11/2022 01:57:12
194,2023,41,1,3,4,0,0,3,10/12/2023 00:45:31,10/12/2023 00:45:31
195,2022,15,1,110,19,0,0,7,04/04/2022 18:57:29,04/04/2022 18:57:29
195,2022,24,1,4,4,0,0,2,06/10/2022 23:24:42,06/10/2022 23:24:42
195,2022,33,1,21805,603,36,3,10,08/10/2022 21:43:13,08/10/2022 21:43:13
195,2022,43,1,1441,686,1,0,26,10/20/2022 19:51:31,10/20/2022 19:51:31
195,2022,44,1,100381,102,3,0,6,10/24/2022 17:30:48,10/24/2022 17:30:48
195,2024,6,1,2247,66,15,0,14,02/06/2024 19:13:28,02/06/2024 19:13:28
195,2024,7,1,470,226,0,0,11,02/16/2024 19:48:38,02/16/2024 19:48:38
195,2024,9,2,1265,6344,1,5,37,02/26/2024 18:57:18,03/01/2024 02:01:13
195,2024,10,1,541,363,1,1,9,03/07/2024 03:04:15,03/07/2024 03:04:15
195,2024,12,4,6888,232,7,0,18,03/20/2024 00:05:04,03/22/2024 22:59:33
195,2024,13,4,252497,552,5,0,28,03/27/2024 18:24:30,03/29/2024 21:52:53
195,2024,14,2,440,146,0,2,12,04/03/2024 18:09:24,04/03/2024 23:59:33
195,2024,16,1,2803,1114,0,3,28,04/19/2024 16:21:27,04/19/2024 16:21:27
195,2024,18,1,3541,312,3,0,15,05/02/2024 18:58:56,05/02/2024 18:58:56
195,2024,21,1,205694,17,2,0,5,05/21/2024 15:32:08,05/21/2024 15:32:08
195,2024,29,1,4163,2149,4,0,33,07/15/2024 14:48:58,07/15/2024 14:48:58
196,2022,15,1,168,68,0,0,3,04/05/2022 21:20:04,04/05/2022 21:20:04
196,2022,16,1,278,43,2,0,2,04/11/2022 21:41:17,04/11/2022 21:41:17
197,2022,22,1,1,1,0,0,1,05/23/2022 18:39:51,05/23/2022 18:39:51
198,2022,22,1,1,1,0,0,1,05/24/2022 01:11:25,05/24/2022 01:11:25
199,2022,32,3,4,13,0,0,3,08/02/2022 00:41:57,08/02/2022 17:16:34
200,2022,39,1,649,193,1,0,18,09/20/2022 20:16:32,09/20/2022 20:16:32
200,2023,2,1,560,5,1,0,6,01/09/2023 23:16:24,01/09/2023 23:16:24
201,2022,40,1,230,7,0,0,2,09/27/2022 21:47:32,09/27/2022 21:47:32
201,2022,41,2,159,51,0,0,5,10/04/2022 21:02:08,10/06/2022 21:43:52
202,2022,42,1,2,2,0,0,2,10/10/2022 22:26:56,10/10/2022 22:26:56
203,2022,42,1,15,15,0,0,4,10/12/2022 19:34:19,10/12/2022 19:34:19
204,2022,42,1,128,1,0,0,3,10/12/2022 20:08:56,10/12/2022 20:08:56
205,2022,47,1,1,1,0,0,1,11/17/2022 20:19:39,11/17/2022 20:19:39
206,2022,52,1,12271,32,15,0,26,12/21/2022 20:54:13,12/21/2022 20:54:13
206,2023,2,1,29,14,0,0,4,01/13/2023 04:37:51,01/13/2023 04:37:51
206,2023,18,1,97,0,1,0,0,05/04/2023 21:59:32,05/04/2023 21:59:32
207,2023,6,1,209,76,1,0,9,02/09/2023 19:38:50,02/09/2023 19:38:50
208,2023,16,1,17,17,0,0,6,04/21/2023 17:49:51,04/21/2023 17:49:51
208,2023,31,1,103,4,2,0,4,08/03/2023 19:24:11,08/03/2023 19:24:11
208,2023,34,1,39,6,0,0,8,08/25/2023 17:57:35,08/25/2023 17:57:35
208,2024,3,1,75,3,2,0,3,01/19/2024 19:36:36,01/19/2024 19:36:36
208,2024,4,1,15,3,0,0,5,01/26/2024 22:49:31,01/26/2024 22:49:31
208,2024,7,1,126,8,2,0,8,02/13/2024 23:41:41,02/13/2024 23:41:41
208,2024,8,1,6,6,0,0,6,02/21/2024 08:36:18,02/21/2024 08:36:18
209,2023,18,1,28,3,0,0,4,05/04/2023 22:06:42,05/04/2023 22:06:42
210,2023,18,1,6,14,0,0,1,05/05/2023 17:06:37,05/05/2023 17:06:37
211,2023,19,1,334,18,1,0,5,05/09/2023 05:07:05,05/09/2023 05:07:05
212,2023,19,1,5,3,0,0,1,05/11/2023 18:58:47,05/11/2023 18:58:47
212,2023,22,1,1,1,0,0,1,06/01/2023 19:13:08,06/01/2023 19:13:08
212,2023,23,2,655,1692,0,0,5,06/05/2023 19:52:48,06/05/2023 19:53:08
212,2023,24,3,329,31,0,0,24,06/13/2023 22:43:37,06/13/2023 23:39:40
212,2023,27,8,1522,657,0,0,39,07/06/2023 19:15:46,07/07/2023 22:22:02
212,2023,28,1,1,33,0,0,2,07/11/2023 20:07:57,07/11/2023 20:07:57
212,2023,30,1,1575,981,0,0,13,07/28/2023 14:58:03,07/28/2023 14:58:03
212,2023,34,1,16,4,0,0,2,08/25/2023 21:59:41,08/25/2023 21:59:41
212,2023,35,4,1262,117,0,0,12,08/31/2023 02:38:24,09/02/2023 04:06:55
212,2023,39,4,1291,1094,3,0,18,09/26/2023 17:23:39,09/27/2023 22:28:28
212,2023,40,3,8359,16439,4,2,30,10/02/2023 23:07:10,10/04/2023 18:04:47
212,2023,41,1,106,68,0,0,4,10/14/2023 05:23:43,10/14/2023 05:23:43
212,2023,42,3,8273,5736,5,3,17,10/16/2023 21:59:49,10/17/2023 20:31:50
212,2023,43,1,443,391,0,0,16,10/23/2023 05:23:12,10/23/2023 05:23:12
212,2023,49,1,19,5,0,0,1,12/07/2023 20:27:01,12/07/2023 20:27:01
212,2023,50,1,2683,2535,9,0,22,12/12/2023 17:04:47,12/12/2023 17:04:47
212,2024,12,1,41,0,0,0,2,03/21/2024 16:47:45,03/21/2024 16:47:45
212,2024,14,3,238,155,0,0,15,04/03/2024 19:41:57,04/05/2024 19:32:03
212,2024,23,1,133,66,0,0,8,06/06/2024 06:15:07,06/06/2024 06:15:07
212,2024,24,2,556,210,1,0,16,06/11/2024 16:10:46,06/13/2024 19:14:02
212,2024,30,1,4699,4161,1,1,5,07/24/2024 19:11:33,07/24/2024 19:11:33
213,2023,32,1,7,7,0,0,4,08/07/2023 02:49:12,08/07/2023 02:49:12
213,2023,34,2,1716,1724,0,0,8,08/25/2023 21:58:05,08/25/2023 21:58:35
213,2023,35,3,6980,7021,0,0,41,08/31/2023 04:21:19,09/01/2023 03:36:33
214,2023,39,1,11,3,0,0,3,09/25/2023 17:52:21,09/25/2023 17:52:21
215,2023,39,1,25,4,0,0,4,09/27/2023 17:35:51,09/27/2023 17:35:51
216,2023,42,1,24,24,0,0,1,10/19/2023 21:52:58,10/19/2023 21:52:58
217,2023,49,1,2,2,0,0,1,12/07/2023 20:15:04,12/07/2023 20:15:04
218,2023,49,1,3,3,0,0,1,12/07/2023 20:31:55,12/07/2023 20:31:55
219,2023,50,1,81,28,0,0,3,12/11/2023 22:57:23,12/11/2023 22:57:23
220,2024,7,1,329,1470,2,1,0,02/12/2024 16:37:15,02/12/2024 16:37:15
221,2024,10,2,461,302,2,0,8,03/06/2024 20:50:41,03/08/2024 01:21:22
221,2024,16,1,2,2,0,0,1,04/18/2024 00:09:42,04/18/2024 00:09:42
221,2024,19,1,19,15,1,0,1,05/10/2024 15:14:43,05/10/2024 15:14:43
221,2024,28,1,12,0,0,0,1,07/10/2024 19:00:33,07/10/2024 19:00:33
221,2024,30,1,29,0,0,0,1,07/26/2024 23:28:12,07/26/2024 23:28:12
222,2024,12,1,8,8,0,0,1,03/21/2024 16:44:00,03/21/2024 16:44:00
223,2024,13,1,4,0,1,0,0,03/25/2024 19:26:57,03/25/2024 19:26:57
224,2024,16,1,2,1,0,0,1,04/18/2024 00:29:47,04/18/2024 00:29:47
225,2024,22,1,13,4,0,0,1,05/29/2024 17:18:08,05/29/2024 17:18:08
226,2024,30,1,1,1,0,0,1,07/24/2024 19:01:44,07/24/2024 19:01:44
227,2024,30,1,195,36,0,0,2,07/26/2024 23:39:20,07/26/2024 23:39:20
228,2024,30,1,4,2,0,0,1,07/27/2024 03:04:17,07/27/2024 03:04:17
229,2024,31,1,60,12,0,0,3,07/28/2024 22:55:03,07/28/2024 22:55:03
