Sha,ParentSha,Parent2Sha,IsMerge,IsBugfix,BugfixProbability,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,Message,Work Items,Total Files,Modified Files,Added Files,Deleted Files,Total Lines,Net Lines,Added Lines,Deleted Lines
3a35a82b4bbbbd4ba9900843a42cb88281007526,4b0fa537cc5c88b37d09500f7860a665163f0673,,False,False,0.40348136,63,07/01/2019 13:02:35,25,07/01/2019 13:02:35,Change default EvaluationMetric for LightGbm trainers to conform to default metric in standalone LightGbm (#3859),1,9,9,0,0,30799,0,15,15
0c0789f8eba1e47f6fa759de01f99588e560935c,3a35a82b4bbbbd4ba9900843a42cb88281007526,,False,False,0.015106815,66,07/01/2019 19:55:28,7,07/01/2019 19:55:28,ONNXTransform Upgrade to Enable Non-tensor Types (#3881),1,10,7,3,0,3212,1027,1161,134
c5a18ef512ecf880eeba41483e4e300c9e0cf8e7,0c0789f8eba1e47f6fa759de01f99588e560935c,,False,True,0.9994155,122,07/01/2019 20:03:15,7,07/01/2019 20:03:15,LightGBM Unbalanced Data Argument [Issue #3688 Fix] (#3925),2,4,4,0,0,30912,108,111,3
f78de3ef985a371ecb76afd1b9e9ada21c17eda6,c5a18ef512ecf880eeba41483e4e300c9e0cf8e7,,False,True,0.9979653,25,07/01/2019 22:43:53,7,07/01/2019 22:43:53,Internalize tensorflow API and fix #3863 (#3936),2,2,2,0,0,499,0,2,2
9a32f548372f8f3cbf47541848a8ec709e5b4cc2,f78de3ef985a371ecb76afd1b9e9ada21c17eda6,,False,True,0.5117826,25,07/01/2019 22:58:19,7,07/01/2019 22:58:19,"Move Time Series, TensorFlow and OnnxTransform nugets to stable project (#3834)",1,4,4,0,0,112,5,6,1
f67aab5b0fbf295afcbff32b2286b89b6b99bcfa,9a32f548372f8f3cbf47541848a8ec709e5b4cc2,,False,False,0.3023711,60,07/01/2019 23:15:29,7,07/01/2019 23:15:29,Add FixZero for LogMeanVariance normalizer (#3916),1,6,5,1,0,4279,238,265,27
7f34287057c58ff8254877a40549fbc6c7ce6e9c,f67aab5b0fbf295afcbff32b2286b89b6b99bcfa,,False,True,0.9961771,25,07/01/2019 23:36:16,7,07/01/2019 23:36:16,Fix typo in time series forecasting API. (#3944),1,8,8,0,0,31539,0,47,47
cea7f7b3a7d5c63086bc840a0ab336fdaa399016,7f34287057c58ff8254877a40549fbc6c7ce6e9c,,False,False,0.12757607,121,07/02/2019 00:13:09,7,07/02/2019 00:13:09,Reformatted Ranking samples to width 85 (#3930),1,10,10,0,0,899,103,216,113
c239fc3b02749159ed7be1c6b6934ee45e604bb8,cea7f7b3a7d5c63086bc840a0ab336fdaa399016,,False,False,0.15858844,25,07/02/2019 01:07:11,7,07/02/2019 01:07:11,Rename forecasting API argument to a better name. (#3945),1,9,9,0,0,32617,0,61,61
d0b3f86b1d048612f2b255e52822ba37ca390b6a,c239fc3b02749159ed7be1c6b6934ee45e604bb8,,False,False,0.022288358,60,07/02/2019 02:57:28,7,07/02/2019 02:57:28,Tree based trainers implement ICanGetSummaryAsIDataView (#3892),1,10,8,2,0,14658,4423,4504,81
313969739b4485fe1cc8b8c158861d9c5ddcc74e,d0b3f86b1d048612f2b255e52822ba37ca390b6a,,False,True,0.99971384,123,07/02/2019 04:26:50,25,07/02/2019 04:26:50,Fix assignment of a variable to itself (#3912),1,1,1,0,0,1203,0,1,1
01b3ec7b6400af2bae4c1ffbcccfbfd92bcba9cf,313969739b4485fe1cc8b8c158861d9c5ddcc74e,,False,False,0.0730147,121,07/02/2019 13:45:48,7,07/02/2019 13:45:48,Reformatted Recommendation samples to width 85 (#3941),1,6,6,0,0,703,149,311,162
1c1d3a491acd006f326a19b9efe8ea302124239e,01b3ec7b6400af2bae4c1ffbcccfbfd92bcba9cf,,False,False,0.23121947,120,07/02/2019 13:57:05,7,07/02/2019 13:57:05,reformatted samples not in specific folder (#3949),1,4,4,0,0,667,152,295,143
541d268171a0bc85d33afcb81af30e08a126cf6c,1c1d3a491acd006f326a19b9efe8ea302124239e,,False,False,0.13803692,25,07/02/2019 20:46:19,7,07/02/2019 20:46:19,Increment build version to 1.3 for release and 0.15 for preview. (#3956),1,1,1,0,0,38,0,2,2
01537545f8495b98e291e45eb24e187656406dae,541d268171a0bc85d33afcb81af30e08a126cf6c,,False,True,0.9995287,122,07/02/2019 23:56:05,7,07/02/2019 23:56:05,Reformatting Featurization of Transform and Misc files in Transform to Width 85 (#3950),1,40,40,0,0,4287,665,1306,641
1288d1dacf4588d29b56d8b05374504f15fc895c,01537545f8495b98e291e45eb24e187656406dae,,False,True,0.99361503,122,07/03/2019 00:04:58,7,07/03/2019 00:04:58,"Reformatting Test, Projection and TimeSeries of Transform to Width 85 (#3947)",1,29,29,0,0,3158,360,742,382
882a6d90435aa0496761265fca5378a7f1b16bad,1288d1dacf4588d29b56d8b05374504f15fc895c,,False,True,0.97640157,122,07/03/2019 00:11:50,7,07/03/2019 00:11:50,"Reformatting Conversion, FeatureSelection and Image Analytics of Transform to Width 85 (#3943)",1,23,23,0,0,2308,259,570,311
4fecfb200d270810b2f556e1f4fc0f349a606284,882a6d90435aa0496761265fca5378a7f1b16bad,,False,False,0.05925732,120,07/03/2019 00:20:36,7,07/03/2019 00:20:36,Reformatting MulticlassClassification samples to width 85 (#3942),1,25,25,0,0,2483,313,649,336
ce9b38bc59f40d6e7a5be4388de9664ff35448fe,4fecfb200d270810b2f556e1f4fc0f349a606284,,False,False,0.047298186,120,07/03/2019 02:34:04,7,07/03/2019 02:34:04,Reformatting BinaryClassification samples to width 85 (#3946),1,43,43,0,0,5622,800,1513,713
2da72cb0692dc4433cf8853e5b2ba8c863212c33,ce9b38bc59f40d6e7a5be4388de9664ff35448fe,,False,False,0.096064694,121,07/03/2019 03:22:09,7,07/03/2019 03:22:09,Reformatted Regression samples to width 85 (#3948),1,44,44,0,0,3731,408,960,552
79813b969b03606008a7be52636fe30656171e9e,2da72cb0692dc4433cf8853e5b2ba8c863212c33,,False,False,0.022681024,25,07/03/2019 05:39:12,7,07/03/2019 05:39:12,Release notes for 1.2.0 release. (#3951),1,1,0,1,0,84,84,84,0
78bfecb4c5999e1d675255544e2032f29c5fd621,79813b969b03606008a7be52636fe30656171e9e,,False,True,0.8454631,118,07/08/2019 17:24:12,7,07/08/2019 17:24:12,Updated the redistributed version of Tensorflow to 1.14 (#3929),1,13,7,3,3,451,49,71,22
e5d0546507f2a3bd63da7b2545df4422e23522b0,78bfecb4c5999e1d675255544e2032f29c5fd621,,False,False,0.0022771952,25,07/09/2019 23:24:30,7,07/09/2019 23:24:30,Increment version for application compatibility. (#3957),1,4,4,0,0,119,0,10,10
c3bdaaa2a29f88a85dd91cde3fbb805001011903,e5d0546507f2a3bd63da7b2545df4422e23522b0,,False,True,0.99967855,118,07/10/2019 22:30:23,7,07/10/2019 22:30:23,TF package size fix (#3983),1,6,6,0,0,385,-10,26,36
fb80f72d293cfbdb9e2dab93d1c0772f7421cadc,c3bdaaa2a29f88a85dd91cde3fbb805001011903,,False,True,0.55129147,47,07/17/2019 17:52:17,7,07/17/2019 17:52:17,Early Draft specs doc for DatabaseLoader in ML.NET (#3857),1,1,0,1,0,463,463,463,0
fed45bb7bed4eaf7c7b0e0bd43dde4f6e334f6e0,fb80f72d293cfbdb9e2dab93d1c0772f7421cadc,,False,False,0.23442404,47,07/18/2019 23:14:12,119,07/18/2019 23:14:12,DatabaseLoader specs: Update on NuGet and Class library design (#4021),1,1,1,0,0,467,4,5,1
b31b7ca96c1a0265ca67114422b8fda405037211,fed45bb7bed4eaf7c7b0e0bd43dde4f6e334f6e0,,False,True,0.98955035,124,07/24/2019 17:01:54,119,07/24/2019 17:01:54,Minor typo fix in regularization documentation (#4012),1,1,1,0,0,28,0,2,2
59699a5e5ed48bb1dbd9289c4676cebe3f9020d1,b31b7ca96c1a0265ca67114422b8fda405037211,,False,True,1,60,07/30/2019 20:55:28,7,07/30/2019 20:55:28,Farewell to the Static API (#4009),1,126,44,0,82,7920,-18765,423,19188
9c2de1e4337e2d21a4f67d40e1ad086ca682f2b7,59699a5e5ed48bb1dbd9289c4676cebe3f9020d1,,False,False,0.015355627,73,07/31/2019 15:01:18,119,07/31/2019 15:01:18,Adding the initial prototype of a DatabaseLoader (#4035),1,7,1,6,0,1407,1311,1311,0
c2d69f0d685e01ab541d5f4ca02f18b6c4fad561,9c2de1e4337e2d21a4f67d40e1ad086ca682f2b7,,False,False,0.12279172,63,08/02/2019 17:57:23,7,08/02/2019 17:57:23,Make Microsoft.ML.Ensemble internals visible to NimbusML DotNetBridge (#4056),1,1,1,0,0,12,1,1,0
bb00e07b30e9626b3578ff1934b86dad0d1d1ce9,c2d69f0d685e01ab541d5f4ca02f18b6c4fad561,,False,False,0.021509962,60,08/02/2019 22:04:22,7,08/02/2019 22:04:22,PCA Anomaly Detection Threshold (#4039),1,6,6,0,0,1950,122,170,48
3843ce627ebae79ff76932b205cb364554005443,bb00e07b30e9626b3578ff1934b86dad0d1d1ce9,,False,False,0.057715405,73,08/03/2019 03:07:19,7,08/03/2019 03:07:19,Exposing a new DatabaseReader type to track state and allow multi-threaded usage (#4050),1,4,3,1,0,1117,-83,276,359
e542539170426e6323048f63b934929a17ed7e0f,3843ce627ebae79ff76932b205cb364554005443,,False,False,0.000489848,25,08/03/2019 14:46:22,119,08/03/2019 14:46:22,Update Build certificate/signing. (#4059),1,1,1,0,0,52,0,1,1
820d3595d1de9483ab759ba536086806d7109c90,e542539170426e6323048f63b934929a17ed7e0f,,False,True,0.99766254,122,08/05/2019 20:57:34,7,08/05/2019 20:57:34,Stop LightGbm Warning for Default Metric Input [Issue #3965 Fix] (#4007),2,9,9,0,0,30818,0,15,15
7f50e7169963015d45078b91339635fa40176370,820d3595d1de9483ab759ba536086806d7109c90,,False,True,0.76211965,66,08/06/2019 01:43:36,25,08/06/2019 01:43:36,Allow user to save PredictorTransform in file and then convert it to … (#3986),1,3,3,0,0,30546,158,165,7
a6aaaf8bdced89f35f801fb8ed04c39d26bd3af4,7f50e7169963015d45078b91339635fa40176370,,False,True,0.7032085,66,08/06/2019 01:45:07,25,08/06/2019 01:45:07,Allow user to overwrite unknown shapes loaded from ONNX model (#3963),1,4,4,0,0,2321,490,542,52
5d90c11bf5d433f539d9c23bb20ebd9cc9cc4b4c,a6aaaf8bdced89f35f801fb8ed04c39d26bd3af4,,False,False,0.071491174,125,08/06/2019 06:38:09,25,08/06/2019 06:38:09,Added AVX/FMA intrinsics to Factorization Machine (#3940),1,21,17,3,1,4520,292,379,87
8d51eee8047842ae72f5521bd55a9bec51460859,5d90c11bf5d433f539d9c23bb20ebd9cc9cc4b4c,,False,False,0.13272342,25,08/06/2019 07:14:16,7,08/06/2019 07:14:16,Image classification using DNNs and Transfer Learning. (#4057),1,29,13,11,5,43689,-981,3845,4826
c05dd5de01346290cabab33b4e47afe5dcb3c2e2,8d51eee8047842ae72f5521bd55a9bec51460859,,False,True,0.98419416,25,08/06/2019 08:18:02,7,08/06/2019 08:18:02,Fix packaging of DNN and Tensorflow nuget package. (#4068),1,2,2,0,0,28,1,5,4
d1d5e1f2a28e063035f3e18fa1ad084ec8a12cc2,c05dd5de01346290cabab33b4e47afe5dcb3c2e2,,False,False,0.0049809343,25,08/06/2019 09:19:23,7,08/06/2019 09:19:23,Increment build version. (#4067),1,1,1,0,0,38,0,2,2
be262fff3cea00de237370c1efd47bb19f872e33,d1d5e1f2a28e063035f3e18fa1ad084ec8a12cc2,,False,False,0.010517096,25,08/06/2019 10:46:42,7,08/06/2019 10:46:42,Release notes for v1.3.0 (#4061),1,2,0,2,0,478,95,95,0
a802127883c0020516aa573436029cabed65d591,be262fff3cea00de237370c1efd47bb19f872e33,,False,False,0.010799727,25,08/06/2019 11:37:57,7,08/06/2019 11:37:57,Update version to 1.4 and 0.16 (#4069),1,1,1,0,0,38,0,4,4
bbb6b1560dbd67640cf9c4b41640e26769ee664d,a802127883c0020516aa573436029cabed65d591,,False,False,0.41481227,73,08/07/2019 04:24:28,119,08/07/2019 04:24:28,Changing the database cursor to return default for DBNull (#4070),1,2,2,0,0,708,0,12,12
e389752920ef0f58c5d3f6890d3609f7f8510df1,bbb6b1560dbd67640cf9c4b41640e26769ee664d,,False,False,0.058337234,119,08/08/2019 03:14:57,7,08/08/2019 03:14:57,Update the 3.0 SDK to preview7 (#4088),1,1,1,0,0,1,0,1,1
e34f2e119aa68f3578fa06365e844dda9b3d74a5,e389752920ef0f58c5d3f6890d3609f7f8510df1,,False,False,0.40236175,73,08/12/2019 22:52:19,119,08/12/2019 22:52:19,Updating DatabaseLoader to support getting column info from a given .NET type. (#4091),1,6,6,0,0,1580,221,269,48
365ccf292789ba1f14d80b13e44daaf951517fff,e34f2e119aa68f3578fa06365e844dda9b3d74a5,,False,True,0.9999777,119,08/13/2019 21:03:15,7,08/13/2019 21:03:15,Enabling building ML.NET for .NET Core 3.0 in the official builds. (#4096),1,25,20,1,4,3919,-72,518,590
3b9528373a6a93e9430482059130bf6d47865f1f,365ccf292789ba1f14d80b13e44daaf951517fff,,False,False,0.18646276,119,08/14/2019 15:41:32,7,08/14/2019 15:41:32,Update official build and CI to run on macOS 10.13. (#4108),1,6,6,0,0,578,-8,20,28
398a978912b8b3f242bbecb3afe339c8cd9098f6,3b9528373a6a93e9430482059130bf6d47865f1f,,False,True,0.9991322,124,08/14/2019 17:44:16,119,08/14/2019 17:44:15,Fix LogLossReduction (RIG) example values (#4098),1,2,2,0,0,177,0,4,4
e7a49e540b6fbe7a3094b424627fd04fd09fc7cf,398a978912b8b3f242bbecb3afe339c8cd9098f6,,False,False,0.036948774,40,08/17/2019 04:36:23,7,08/17/2019 04:36:23,Rename LabelColumn to LabelColumnName for MutualInformationSelector (#4117),1,3,3,0,0,30433,0,18,18
d6f78038b294c1edf46bf8e1cb591b8354550cd6,e7a49e540b6fbe7a3094b424627fd04fd09fc7cf,,False,True,0.8819544,47,08/19/2019 23:26:43,7,08/19/2019 23:26:43,ML.NET home page readme updated with getting started resources (#4123),1,1,1,0,0,143,25,41,16
ec9d92cc35547d38d79208c9da1bdbb883996d1a,d6f78038b294c1edf46bf8e1cb591b8354550cd6,,False,False,0.4381275,63,08/20/2019 23:22:46,40,08/20/2019 23:22:46,Load TransformerChain model file in ModelFileUtils (#4110),1,3,3,0,0,6675,105,106,1
5fae5ed2278f7b1c997f2208c39d81650ad6dcd2,ec9d92cc35547d38d79208c9da1bdbb883996d1a,,False,False,0.025900928,118,08/23/2019 14:58:08,25,08/23/2019 14:58:08,Updated docs to include PredictedLabel member (#4107),1,1,1,0,0,7,1,2,1
a997cd628e4984eff939690630a2b65366184dbc,5fae5ed2278f7b1c997f2208c39d81650ad6dcd2,,False,False,0.1410743,126,08/23/2019 16:44:04,25,08/23/2019 16:44:04,Added CODEOWNERS file in the .github/ folder. (#4140),1,1,0,1,0,7,7,7,0
e50c4d20012e0d62852f404ae443afca7dad043e,a997cd628e4984eff939690630a2b65366184dbc,3db7d98060c5160590e8006e960772078edf2962,True,False,2.6516824E-20,25,08/23/2019 16:57:11,7,08/23/2019 16:57:11,Merge pull request #3882 from Dmitry-A/master,1,135,11,124,0,19161,13530,13618,88
2ecc1923d6a51113c1550224458ba37437f92b01,e50c4d20012e0d62852f404ae443afca7dad043e,,False,False,0.07710974,126,08/23/2019 22:10:51,7,08/23/2019 22:10:51,Added AutoML team reviewers (#4144),1,1,1,0,0,11,4,6,2
d867f8bacdca19b2a6dcdc5fcab12835a62ba816,2ecc1923d6a51113c1550224458ba37437f92b01,,False,False,0.21050218,127,08/27/2019 17:38:02,119,08/27/2019 17:38:02,Build extension method to reload changes without specifying model name (#4146),1,1,1,0,0,232,19,19,0
1503b0aa9cac997cff8b8bc7e2075eb23d61ad81,d867f8bacdca19b2a6dcdc5fcab12835a62ba816,,False,True,0.8842201,25,08/30/2019 00:59:57,7,08/30/2019 00:59:57,Image classification preview 2. (#4151),1,13,8,2,3,12032,1001,2012,1011
8350f599f355274e1a68c7bc104da369b7969ba8,1503b0aa9cac997cff8b8bc7e2075eb23d61ad81,,False,True,0.9998803,128,08/30/2019 14:05:07,119,08/30/2019 14:05:07,Fixed typo in ML.NET Cookbook (#4162),1,1,1,0,0,1074,0,1,1
de36f6dae852b973bd54aee3d7125127719f1666,8350f599f355274e1a68c7bc104da369b7969ba8,,False,False,0.29311055,73,08/30/2019 17:35:39,119,08/30/2019 17:35:39,Adding basic support for handling vectors in the database loader. (#4138),1,6,6,0,0,2394,349,658,309
b0048716190b754eb994db310aaf46feddf2efca,de36f6dae852b973bd54aee3d7125127719f1666,,False,False,0.03903194,25,09/02/2019 18:26:24,7,09/02/2019 18:26:24,Increment build version for 1.4-preview and 0.16-preview release. (#4158),1,1,1,0,0,38,0,2,2
bc16b1d3c030ffcc873e381edb21c2e744780ad3,b0048716190b754eb994db310aaf46feddf2efca,,False,False,0.12845404,118,09/06/2019 22:11:44,7,09/06/2019 22:11:44,Added onnx export functionality for LpNormNormalizingTransformer (#4161),1,2,2,0,0,1848,191,192,1
3c02da5d75534265223e56aee9c5d2da53ea4b99,bc16b1d3c030ffcc873e381edb21c2e744780ad3,,False,True,0.77937764,40,09/06/2019 22:12:53,7,09/06/2019 22:12:53,Implement ONNX conversion for TypeConverting transform (#4155),1,12,11,1,0,5448,194,246,52
b11f3f0f7cd1ef236bf1d0d5c639e6eca77c90e3,3c02da5d75534265223e56aee9c5d2da53ea4b99,,False,False,0.03742126,4,09/10/2019 22:29:10,7,09/10/2019 22:29:10,Update to .NET Core 3.0 preview9 (#4115),1,3,3,0,0,164,4,7,3
64b0e5ebd7e4eb1bdb039785fa7b7c32534b2e3f,b11f3f0f7cd1ef236bf1d0d5c639e6eca77c90e3,,False,True,0.945207,118,09/11/2019 00:05:49,7,09/11/2019 00:05:49,Changed code path to ensure threshold is changed (#4104),1,1,1,0,0,254,0,11,11
42e39b97adc4957b99b96b1bb823c51104cc224d,64b0e5ebd7e4eb1bdb039785fa7b7c32534b2e3f,,False,False,0.10460501,118,09/11/2019 16:53:45,7,09/11/2019 16:53:45,Added Onnx export functionality to PCATransformer (#4188),1,13,13,0,0,8299,118,130,12
abfd76dd0c045e20b5d52141b06ae6afba9c4bf3,42e39b97adc4957b99b96b1bb823c51104cc224d,,False,False,0.020138836,118,09/12/2019 23:23:17,7,09/12/2019 23:23:17,Added onnx export functionality for MissingValueIndicatorTransformer (#4194),1,7,6,1,0,4380,270,277,7
34cfdfb21c9032145a21dafc7d3bde4004e52acd,abfd76dd0c045e20b5d52141b06ae6afba9c4bf3,,False,False,0.04954095,129,09/13/2019 20:43:16,7,09/13/2019 20:43:16,Modified how DataViewTypes are registered (#4187),1,7,6,1,0,1165,141,174,33
2d948936baf46311ab65eed22170630f46fb879c,34cfdfb21c9032145a21dafc7d3bde4004e52acd,,False,True,0.98495644,4,09/16/2019 17:56:51,7,09/16/2019 17:56:51,Remove unused parameter in BinarySaver. (#4215),1,1,1,0,0,913,-1,2,3
a22f30fbe248fe701739c637408eb28ff0dbf3d1,2d948936baf46311ab65eed22170630f46fb879c,,False,True,0.9999493,130,09/17/2019 17:21:30,7,09/17/2019 17:21:30,fixing scenerio 3 of issue 3995 (#4214),1,1,1,0,0,308,1,2,1
862ae842104ab25ea8f628438339fe0dce251866,a22f30fbe248fe701739c637408eb28ff0dbf3d1,,False,False,0.0075771483,131,09/17/2019 17:42:15,7,09/17/2019 17:42:15,Upgrade TF.Net version from 0.10.10 to 0.11.3 (#4205),1,9,9,0,0,4299,8,93,85
edfd10f131abe97a7f7bb25c0070843a67b8b660,862ae842104ab25ea8f628438339fe0dce251866,,False,True,0.9442085,132,09/19/2019 16:25:30,7,09/19/2019 16:25:30,Fixes #3992 and corner case of inputColumnNames on FeaturizeText (#4211),2,2,2,0,0,1394,92,94,2
a5977962dc240304b30fcf2d2df437c2d99b3b47,edfd10f131abe97a7f7bb25c0070843a67b8b660,,False,True,0.99966544,4,09/26/2019 14:28:33,7,09/26/2019 14:28:33,Fix NgramExtractingTransformer GetSlotNames to not allocate a new delegate on every invoke. (#4247),1,1,1,0,0,926,-3,3,6
2942ca4e02d354b48767a1b01017f57cdc3fe44c,a5977962dc240304b30fcf2d2df437c2d99b3b47,,False,False,0.08874262,133,09/27/2019 17:10:48,4,09/27/2019 17:10:48,Typo: Retreive -> Retrieve (#4255),1,2,2,0,0,2356,0,2,2
fb5394ae85724257d152bef10d73e01ff0f84529,2942ca4e02d354b48767a1b01017f57cdc3fe44c,,False,False,0.03358908,25,09/28/2019 02:51:20,7,09/28/2019 02:51:20,update yml file for codecoverage. (#4261),1,1,1,0,0,17,0,2,2
7fd670f3af2d418ed21cd26313ca8dee18514522,fb5394ae85724257d152bef10d73e01ff0f84529,,False,False,0.045331836,63,09/28/2019 03:33:30,7,09/28/2019 03:33:30,Add entrypoint for PFI (#4232),1,5,4,1,0,36963,1238,1241,3
a072b5e720409ba593c94b9e76e3daa05662f6ac,7fd670f3af2d418ed21cd26313ca8dee18514522,,False,True,0.9949581,134,09/29/2019 00:57:07,25,09/29/2019 00:57:07,Fix memory leak in TensorflowTransform (#4223),1,2,2,0,0,1477,16,17,1
f790a69457772452e9146a2b1562e92a66c5b9b8,a072b5e720409ba593c94b9e76e3daa05662f6ac,,False,True,0.99395,135,10/01/2019 00:18:25,118,10/01/2019 00:18:25,Fix the build badge link (#4267),1,1,1,0,0,143,0,6,6
4944be7e970ea07139eb305b848e07cde1e8c609,f790a69457772452e9146a2b1562e92a66c5b9b8,,False,True,0.6335984,63,10/01/2019 23:16:15,7,10/01/2019 23:16:15,"Check for null Label, Feature, and GroupId columns (#4265)",1,1,1,0,0,432,3,3,0
718a238ff81313017443195f56d37e6c73bb4a8a,4944be7e970ea07139eb305b848e07cde1e8c609,,False,True,0.5451232,129,10/02/2019 01:40:44,25,10/02/2019 01:40:44,Modified the project to support running of TensorFlow on GPU on Windows. (#4270),1,9,7,2,0,3171,145,148,3
4088620942d90a261c1901fd407c95be79b33c8e,718a238ff81313017443195f56d37e6c73bb4a8a,,False,False,0.3837827,132,10/02/2019 03:58:43,7,10/02/2019 03:58:43,Addresses #3976 about using PFI with a model loaded from disk (#4262),2,7,4,3,0,2474,707,756,49
d2908813638ebe908bbb94269afa1515203d9be5,4088620942d90a261c1901fd407c95be79b33c8e,,False,False,0.02029687,134,10/02/2019 04:23:29,25,10/02/2019 04:23:29,Tensor extensions (#4260),1,5,4,1,0,4114,55,82,27
f8a672a46d59e28ae4f9c1cba2dcce88369407ff,d2908813638ebe908bbb94269afa1515203d9be5,,False,False,0.10164734,136,10/02/2019 15:10:44,7,10/02/2019 15:10:44,Adding Early stopping feature in ImageClassification (WIP) (#4237),1,5,4,1,0,3722,601,603,2
e19369b407e8630cfaa82b07f81f0576c9bbd145,f8a672a46d59e28ae4f9c1cba2dcce88369407ff,,False,True,0.6433228,137,10/02/2019 17:51:35,40,10/02/2019 17:51:35,Add DateTime to DateTime standard conversion. (#4273),1,2,2,0,0,1941,25,25,0
940598ac148ed744d5c63b4ac689f612f4d73a75,e19369b407e8630cfaa82b07f81f0576c9bbd145,,False,True,0.9999996,13,10/03/2019 00:37:03,25,10/03/2019 00:37:03,Fix relation between IsSavedModel and isFrozen (#4197),1,1,1,0,0,1367,0,1,1
b2f0745ae8ba7b417c0da9029015ff374dd62abb,940598ac148ed744d5c63b4ac689f612f4d73a75,,False,False,0.02028097,120,10/03/2019 00:48:11,25,10/03/2019 00:48:11,Full Model Retrain Sample  (#4127),1,1,0,1,0,236,236,236,0
9806e2f15869dd04eaf2dea1cdcd6e5d20fcfe23,b2f0745ae8ba7b417c0da9029015ff374dd62abb,,False,True,0.87442577,129,10/03/2019 01:10:54,25,10/03/2019 01:10:54,Added support for running TF based models on GPU in Linux (#4277),1,2,2,0,0,107,8,9,1
1222e776adb31b469ea5660fbbd16ca493388618,9806e2f15869dd04eaf2dea1cdcd6e5d20fcfe23,,False,False,0.020628825,25,10/03/2019 04:34:44,7,10/03/2019 04:34:44,Release notes for 1.4.0-preview and 0.16.0-preview. (#4170),1,1,0,1,0,96,96,96,0
e334c2f30bfd5a4f17a03ea7f127b02a760adffe,1222e776adb31b469ea5660fbbd16ca493388618,,False,True,0.9983813,25,10/03/2019 05:17:26,7,10/03/2019 05:17:26,Fix build breaks. (#4278),1,2,2,0,0,1620,1,3,2
4618fca2bddae9950c196b3ab6d650721aaf41cc,e334c2f30bfd5a4f17a03ea7f127b02a760adffe,,False,True,0.98255086,138,10/03/2019 08:17:59,25,10/03/2019 08:17:59,Added categorical value support for PredictedLabel for the Image Classification Transfer Learning example. Addresses Issue #4169 (#4228),2,3,3,0,0,3343,131,169,38
7a475b20f699d4f33a01449e2dbdc4aa6bbe2dfd,4618fca2bddae9950c196b3ab6d650721aaf41cc,,False,True,0.73305446,124,10/03/2019 10:15:08,25,10/03/2019 10:15:08,Fixing documentation and code issues (#4001),1,1,1,0,0,224,1,9,8
ee743f7a42c8e169cf0ce269d054d14f7d12abc7,7a475b20f699d4f33a01449e2dbdc4aa6bbe2dfd,,False,False,0.1112695,126,10/03/2019 10:18:27,25,10/03/2019 10:18:27,Changed Image classification API to accept Image as VBuffer<byte> (#4242),1,8,8,0,0,4386,181,309,128
7c067854b564275b0d6387ca59c0ec83e8fc91b9,ee743f7a42c8e169cf0ce269d054d14f7d12abc7,,False,False,0.03280741,25,10/03/2019 16:43:06,7,10/03/2019 16:43:06,Increment build version for 1.4.0-preview-2 and 0.16.0-preview-2 release. (#4279),1,1,1,0,0,38,0,2,2
46ede664e8cff585c450a7005c7069b64df5a6f1,7c067854b564275b0d6387ca59c0ec83e8fc91b9,,False,False,0.14545691,30,10/03/2019 21:46:06,25,10/03/2019 21:46:06,Broken docs images (#3840),1,1,1,0,0,56,0,3,3
18394c4f9e45b9c5ff41dfbabd30e31132ae4cdc,46ede664e8cff585c450a7005c7069b64df5a6f1,,False,False,0.00022717156,25,10/03/2019 22:09:47,7,10/03/2019 22:09:47,Update CodeCov uploader version. (#4291),1,1,1,0,0,56,0,1,1
24f1cca4c58bb7275c97c937edb0c2de5d2d6075,18394c4f9e45b9c5ff41dfbabd30e31132ae4cdc,,False,True,0.97223014,135,10/04/2019 00:23:49,7,10/04/2019 00:23:49,"Issue 4120, add reasonable exception when user try to use OnnxSequenceType attribute without specify sequence type (#4272)",1,2,2,0,0,171,1,5,4
82f83a68917674047cd78173ae3c11ff4447ca1f,24f1cca4c58bb7275c97c937edb0c2de5d2d6075,,False,False,0.21195646,126,10/04/2019 17:03:36,25,10/04/2019 17:03:36,Buffer re-use using ArrayPool and a few more checks (#4293),1,6,6,0,0,2287,17,53,36
ffc9e9b407941522e6c55dbf698a64668feaa860,82f83a68917674047cd78173ae3c11ff4447ca1f,,False,True,0.9988216,136,10/04/2019 23:16:36,7,10/04/2019 23:16:36,"Image Classification API: Fix processing incomplete batch(<batchSize), images processed per epoch , enable EarlyStopping without Validation Set. Fixes #4274 and #4286     (#4289)",3,1,1,0,0,1527,73,73,0
60fea0305a0ad42b6ced496786e7f6602d11ad46,ffc9e9b407941522e6c55dbf698a64668feaa860,,False,True,0.98546904,135,10/04/2019 23:40:11,7,10/04/2019 23:40:11,Issue 4120 (#4297),1,1,1,0,0,105,2,4,2
c9f616fdc5a144250535949fc8c8f9c971cbab88,60fea0305a0ad42b6ced496786e7f6602d11ad46,,False,True,0.9991684,126,10/05/2019 00:57:04,7,10/05/2019 00:57:04,Fixed documentation for ImageClassificationMetricsCallback to resolve the confusion in issue #4259 (#4298),2,1,1,0,0,1529,2,4,2
